"","Nasdaq","SPX","DAX","StoxxEurope","HSCE","Nikkei"
"2016-04-27",457.54,3944.02,10299.83,1129.6,15523.36,26111.01
"2016-04-28",448.48,3907.88,10321.15,NA,15563.66,25168.02
"2016-04-29",440.28,NA,10038.97,1095.49,15355.02,NA
"2016-05-02",449.55,3918.53,10123.27,1100.11,15355.02,24384.76
"2016-05-03",NA,3884.63,9926.77,1079.14,15027.35,24384.76
"2016-05-04",446.48,3862.4,9828.25,1066.27,14939.18,24384.76
"2016-05-05",450.91,3862.4,9851.86,1070.35,14817.84,24384.76
"2016-05-06",456.83,3875.18,9869.95,1070.34,14551.54,24323.36
"2016-05-09",460.18,3878.14,9980.49,1077.26,14515.52,24488.43
"2016-05-10",460.82,3926.63,10045.44,1087.64,14576.38,25015.71
"2016-05-11",453.9,3891.13,9975.32,1079.52,14503.4,25036.58
"2016-05-12",NA,3890.85,9862.12,1071.76,14451.96,25138.26
"2016-05-13",454.33,3858.17,NA,1080.7,14259.02,24784.69
"2016-05-16",454.69,3896.36,9952.9,1080.17,14278.29,24866.52
"2016-05-17",446.13,3860.88,9890.19,1075.56,14472.67,25148.01
"2016-05-18",449.84,3862.25,9943.23,1082.28,14258.37,25135.76
"2016-05-19",449.77,3847.97,9795.89,1069.1,14159.07,25138.73
"2016-05-20",453.9,3871.75,9916.02,1084.83,14262.78,25274.17
"2016-05-23",453.55,3863.82,9842.29,1077.2,14275.27,25150.72
"2016-05-24",468.17,3916.77,10057.31,1105.55,14272.44,24915.38
"2016-05-25",467.32,3944.33,10205.21,1125.37,14667.31,25305.89
"2016-05-26",463.89,3944.05,10272.71,1129.88,14649.8,NA
"2016-05-27",468.53,3961.67,10286.31,1132.55,14773.32,25422.94
"2016-05-30",468.53,3961.67,NA,1136.8,14848.91,25775.07
"2016-05-31",470.96,3957.95,10262.74,1127.04,14991.8,26027.2
"2016-06-01",468.03,3963.1,10204.44,1117.94,15000.89,25605.49
"2016-06-02",464.82,3974.76,10208,1117.59,15083.73,25011.73
"2016-06-03",464.25,3963.23,10103.26,1104.21,15175.76,25132.06
"2016-06-06",464.68,3982.74,10121.08,1107,15275.59,25038.13
"2016-06-07",462.96,3987.96,10287.68,1121.3,15539.45,25182.23
"2016-06-08",467.6,4001.98,10217.03,1113.58,15581.8,25417.01
"2016-06-09",470.76,3995.28,10088.87,1102.81,15581.8,25171.6
"2016-06-10",470.18,3958.68,9834.62,1074.06,15251.3,25070.35
"2016-06-13",466.81,3927.73,9657.44,1052.81,14885.13,24191.18
"2016-06-14",465.24,3920.93,9519.2,1032.03,14822.48,23949.29
"2016-06-15",464.59,3914.02,9606.71,1044.24,14880.16,24040.77
"2016-06-16",465.24,3926.93,9550.47,1040.19,14631.76,23308.28
"2016-06-17",458,3914.15,9631.36,1051.73,14764.09,23558.24
"2016-06-20",452.33,3936.91,9962.02,1087.04,NA,NA
"2016-06-21",451.47,3947.94,10015.54,1096.53,15173.66,24419.29
"2016-06-22",452.33,3941.45,10071.06,1100.58,15381.88,24263.15
"2016-06-23",461.79,3994.18,10257.03,1122.61,15428.95,24525.74
"2016-06-24",451.69,3850.7,9557.16,1025.87,14981.16,22583.66
"2016-06-27",440.43,3781.02,NA,996.81,15046.34,23123.5
"2016-06-28",448.82,3849.05,9447.28,1019.44,15002.44,23178.34
"2016-06-29",459.5,3915.1,9612.27,1046.6,15254.23,23547.38
"2016-06-30",463.66,3968.21,9680.09,1058.63,15525.16,23563.61
"2016-07-01",464.38,3976.68,9776.12,1065.4,15525.16,23724.82
"2016-07-04",464.38,3976.68,9709.09,1057.97,15684.56,23866
"2016-07-05",463.09,3949.72,9532.61,NA,15444.77,23704.93
"2016-07-06",464.16,3972.26,9373.26,1021.45,15194.29,23265.7
"2016-07-07",465.45,3969.19,9418.78,1028.38,15379.06,NA
"2016-07-08",472.33,4029.75,9629.66,1049.8,15260.69,22854.2
"2016-07-11",NA,4043.49,9833.41,1067.3,15563.34,NA
"2016-07-12",482.59,4071.85,9964.07,1085.1,15835.72,24349.89
"2016-07-13",481.58,4072.77,9930.71,1082.4,15931.83,24555.3
"2016-07-14",483.02,4094.28,10068.3,1096.06,16112.51,24788.97
"2016-07-15",484.02,4090.49,10066.9,1094.42,16183.26,24958.35
"2016-07-18",484.67,4100.4,10063.13,1090.92,16257.09,24958.35
"2016-07-19",488.04,4094.61,9981.24,1084.23,16074.41,25299.43
"2016-07-20",485.67,4112.61,10142.01,1097.49,16135.79,25236.77
"2016-07-21",483.02,NA,10156.21,1098.06,16196.54,NA
"2016-07-22",486.03,4116.5,10147.46,1099.45,16151.55,25154.11
"2016-07-25",490.69,NA,10198.24,1099.81,16156.63,25143.58
"2016-07-26",491.12,4105.57,10247.76,NA,16205.78,24784.66
"2016-07-27",507.9,NA,10319.55,1109.97,16300.63,25212.85
"2016-07-28",508.11,4107.75,10274.93,1097.62,16242.62,24928.45
"2016-07-29",507.32,4114.51,10337.5,1106.75,16021.09,25068.29
"2016-08-01",512.05,4109.28,10330.52,1098.07,16325.51,25168.9
"2016-08-02",NA,4083.25,10144.34,1075.75,16325.51,24799.26
"2016-08-03",NA,4097.3,10170.21,1077.26,NA,24332.76
"2016-08-04",512.13,NA,10227.86,1085.41,16105.42,24592.59
"2016-08-05",510.33,4134.56,10367.21,1101.26,16332.39,24591.92
"2016-08-08",505.46,4131.19,10432.36,1104.67,16591.8,25191.19
"2016-08-09",503.52,4132.96,10692.9,1121.8,16635.82,25364.27
"2016-08-10",504.17,4122.65,10650.89,1117.83,16661.45,25319.11
"2016-08-11",502.09,4142.72,10742.84,1129.15,16854.33,25319.11
"2016-08-12",502.95,4139.63,10713.43,1127.64,17089.54,25598.7
"2016-08-15",502.52,4151.69,10739.21,1128.27,17365.06,25522.51
"2016-08-16",496.71,4129.68,10676.65,NA,17363.44,25109.4
"2016-08-17",503.38,4138.42,NA,1103.79,17244.99,25335.02
"2016-08-18",504.17,4147.64,10603.03,1109.25,17268.12,24942.22
"2016-08-19",505.03,4142.23,10544.36,1099.22,17181.34,NA
"2016-08-22",505.31,4139.97,10494.35,1096.32,17175.04,25111.94
"2016-08-23",505.89,4148.16,10592.88,1108.67,17147.03,24959.39
"2016-08-24",503.88,4126.65,10622.97,1114.18,17004.12,25110.59
"2016-08-25",506.32,4121.09,10529.59,1106.43,17000,25048.03
"2016-08-26",505.39,4114.68,10587.77,1114.83,17080.94,24752.65
"2016-08-29",509.76,4136.75,10544.44,1110.44,16987.55,25339.86
"2016-08-30",511.48,4129.34,10657.64,1122.38,17165.39,25321.5
"2016-08-31",NA,4120.29,10592.69,1119.56,17066.2,25566.82
"2016-09-01",513.63,4120.17,10534.31,1117.47,17181.17,25626.53
"2016-09-02",NA,4137.7,10683.82,1140.52,17325.68,25624.77
"2016-09-05",513.85,4137.7,10672.22,1139.75,17591.14,25794.26
"2016-09-06",512.63,4150.11,10687.14,1136.98,17784.07,25861.4
"2016-09-07",508.33,4150.51,10752.98,1144.94,17840.98,25756.12
"2016-09-08",503.38,4141.46,10675.29,1141.93,17909.02,25674.87
"2016-09-09",494.56,4039.95,10573.44,1130.69,18014.18,NA
"2016-09-12",NA,4099.47,10431.77,1115.76,17296.26,25242.1
"2016-09-13",495.13,NA,10386.6,1101.66,17151.1,25327.06
"2016-09-14",494.78,4037.83,10378.4,1097.99,17099.95,25153.26
"2016-09-15",500.75,4079.32,10431.2,1101.28,17195.3,24837.07
"2016-09-16",500.39,4063.97,10276.17,1087.01,17195.3,25010.09
"2016-09-19",502.77,4063.94,10373.87,1099.82,17467.72,25010.09
"2016-09-20",501.47,4065.2,10393.86,1098.54,NA,24969
"2016-09-21",509.04,4109.63,10436.49,1104.96,17649.26,25446.62
"2016-09-22",507.38,4136.41,10674.18,1130.72,17729.45,25446.62
"2016-09-23",500.32,4112.69,10626.97,1123.53,17554.2,25365.47
"2016-09-26",495.86,4077.71,10393.71,1102.63,17255.55,25048.35
"2016-09-27",493.77,4104.18,10361.48,1101.6,17465.58,25259.36
"2016-09-28",491.32,4126.83,10438.34,1109.12,17417.71,25102.09
"2016-09-29",486.06,4088.47,10405.54,1109.29,17551.19,25450.16
"2016-09-30",486.49,4121.06,10511.02,1113.24,17170.57,25078.37
"2016-10-03",482.96,4108.13,10511.02,1112.14,17352.35,25305.27
"2016-10-04",481.09,4088.17,10619.61,1123.64,17483.89,25514.1
"2016-10-05",481.67,4107.4,10585.78,1122.44,17581.39,25641.54
"2016-10-06",485.12,4109.49,10568.8,1120.7,17824.96,25763.29
"2016-10-07",482.82,4096.25,10490.86,1112.91,17783.24,25703.82
"2016-10-10",478.42,4115.12,10624.08,1125.96,17783.24,25703.82
"2016-10-11",474.97,4063.92,10577.16,1120.37,17569.36,25954.87
"2016-10-12",478.71,4068.92,10523.07,NA,17334.13,25673.2
"2016-10-13",481.45,4056.45,10414.07,1103.88,17018.11,25572.95
"2016-10-14",NA,4057.28,10580.38,1122.49,17205.47,25698.16
"2016-10-17",478.14,NA,10503.57,1116.38,17097.39,25764.86
"2016-10-18",476.91,4069.99,10631.55,1130.94,17418.35,25861.65
"2016-10-19",478.28,4079.5,10645.68,1134.27,17276.82,25915.47
"2016-10-20",473.45,4074.18,NA,1141.94,17357.74,26276.16
"2016-10-21",476.7,4073.85,10710.73,NA,17357.74,26198.55
"2016-10-24",477.56,4093.22,10761.17,1148.34,17656.14,26274.52
"2016-10-25",477.99,4077.8,10757.31,1145.94,17628.91,26473.98
"2016-10-26",465.96,4070.76,10709.68,1143.56,17380.1,26514.52
"2016-10-27",460.63,4058.75,10717.08,1145.39,17218.92,26430.38
"2016-10-28",461.64,4046.36,10696.19,1143.19,NA,26596.36
"2016-10-31",460.78,NA,10665.01,1134.37,17130.19,26566.39
"2016-11-01",457.54,4018.47,10526.16,1122.46,17393.28,26595.01
"2016-11-02",459.26,3992.76,10370.93,1106.5,17059.37,26125.64
"2016-11-03",462.15,3976.56,10325.88,1104.02,16993.38,26125.64
"2016-11-04",465.89,3970.02,10259.13,1096.98,17010.41,25775.81
"2016-11-07",471.51,4058.3,10456.95,1117.31,17219.62,26190.33
"2016-11-08",470.93,4075.61,10482.32,1122.76,17312.11,26181.5
"2016-11-09",482.1,4121.03,10646.01,1134.96,16808.16,24780.85
"2016-11-10",483.32,4129.46,10630.12,1131.36,17107.8,NA
"2016-11-11",478.57,4123.69,10667.95,NA,16906.22,26493.62
"2016-11-14",466.25,4123.81,10693.69,1128.83,NA,26947.76
"2016-11-15",464.45,4155.62,10735.14,1134.03,16843.01,26940.94
"2016-11-16",466.11,4150.21,10663.87,1125.35,16779.28,27236.85
"2016-11-17",467.19,4169.87,10685.54,1131.08,16714.76,27237.49
"2016-11-18",474.32,4160.58,10664.56,1123.29,16755.57,27397.26
"2016-11-21",475.18,4191.68,10685.13,1127.8,16926.54,27608.62
"2016-11-22",472.37,4200.95,10713.85,1132.03,17297.06,27695.41
"2016-11-23",NA,4204.49,10662.44,1127.5,17323.11,NA
"2016-11-24",470.65,4204.49,10689.26,1130.64,17346.02,27955.35
"2016-11-25",473.17,4221.02,10699.27,1133.53,17545.78,28028.25
"2016-11-28",465.17,4199.39,10582.67,1121.79,17698.65,27991.15
"2016-11-29",467.98,4205.99,10620.49,1130.04,17646.11,27915.14
"2016-11-30",461.64,4195.73,10640.3,1134.95,17631.49,27917.34
"2016-12-01",457.75,4181.15,10534.05,1127.27,17728.72,28229.38
"2016-12-02",460.13,4182.81,10513.35,1121.38,17529.65,28096.66
"2016-12-05",467.19,4207.57,10684.83,1135.59,17405.21,27866.27
"2016-12-06",479.14,4222.04,10775.32,1153.46,NA,27996.72
"2016-12-07",487,4278.44,10986.69,1168.89,17616.29,28204.33
"2016-12-08",488.15,4288.1,11179.42,1185.09,17736.8,28614.17
"2016-12-09",494.27,4313.61,11203.63,1189.45,17685.05,28966.25
"2016-12-12",495.5,4308.94,11190.21,1190.04,17382.83,29208.18
"2016-12-13",498.88,4337.86,11284.65,1204.03,17419.8,29353.79
"2016-12-14",493.98,4302.93,11244.84,1194.73,17395.09,29358.5
"2016-12-15",496.52,4319.84,11366.4,1208.87,16988.29,29389.27
"2016-12-16",492.54,4312.4,11404.01,1212.41,16972.45,29583.47
"2016-12-19",489.93,4321.02,11426.7,1212.03,16805.97,29568.91
"2016-12-20",492.17,4337.36,11464.74,1220.05,NA,29725.86
"2016-12-21",NA,4326.85,NA,1217.67,16723.89,29649.56
"2016-12-22",486.38,4319.33,NA,1217.21,16488.42,29623.91
"2016-12-23",486.09,4325.17,11449.93,1218.87,NA,29623.91
"2016-12-26",486.09,4325.17,NA,NA,16455.27,29576.59
"2016-12-27",488.7,4334.93,11472.24,1220.57,16455.27,29586.38
"2016-12-28",487.32,NA,11474.99,1220.64,16668.33,29626.12
"2016-12-29",484.94,4298.39,11451.05,NA,16690.06,29234.33
"2016-12-30",485.73,4278.66,11481.06,1225.03,16837.23,29187.34
"2017-01-02",485.73,4278.66,11598.33,1231.79,16837.23,29187.34
"2017-01-03",NA,4315.08,11584.24,1234.15,16953.13,29187.34
"2017-01-04",490.07,4340.75,11584.31,1235.08,16919.87,29919.97
"2017-01-05",489.5,4337.45,11584.94,1235.12,17202.49,29807.78
"2017-01-06",495.43,4354.05,11599.01,1236.87,17224.65,29706.45
"2017-01-09",490.44,4338.62,11563.99,1232.33,17209,29706.45
"2017-01-10",486.31,4338.64,11583.3,1231.59,17319.89,29472.99
"2017-01-11",490.07,4351.32,11646.17,1232.24,NA,29569.54
"2017-01-12",487.76,4342.09,11521.04,1224.32,17425.37,29218.38
"2017-01-13",490,4350.11,11629.18,1238.34,17540.6,29451.37
"2017-01-16",490,4350.11,11554.71,NA,17323.29,29158.13
"2017-01-17",484.79,4337.2,11540,1223.71,17387.99,28727.96
"2017-01-18",486.67,4345.57,11599.39,1227.04,17568.4,28851.4
"2017-01-19",485.3,4329.96,11596.89,1225.68,17549.61,29123.02
"2017-01-20",487.47,4344.67,11630.13,1229.07,17412.23,NA
"2017-01-23",487.18,4333.1,11545.75,1219.62,17432.13,28846.3
"2017-01-24",491.74,4361.56,11594.94,1222.78,17490.26,28688.96
"2017-01-25",494.56,4396.57,11806.05,1239.41,17459.92,29100.5
"2017-01-26",498.11,NA,11848.63,1236.79,17660.71,29627.14
"2017-01-27",494.71,4389.85,11814.27,1230.91,17570.54,29728.61
"2017-01-30",493.4,4363.67,11681.89,1216.21,17570.54,29578.11
"2017-01-31",510.48,4359.81,NA,1204.27,17570.54,29077.97
"2017-02-01",512,4362.1,11659.5,1214.8,17485.51,29240.97
"2017-02-02",511.42,4364.85,11627.95,1214.51,17377.47,28884.39
"2017-02-03",509.04,4396.95,11651.49,1221.79,17354.01,28889.92
"2017-02-06",504.69,4387.67,11509.84,1208.8,17635.43,28979.5
"2017-02-07",501.94,4388.87,NA,NA,17645.83,28878.82
"2017-02-08",498.47,4393.31,11543.38,NA,17841.68,29026.67
"2017-02-09",500.06,4419.4,11642.86,1223.82,18056.44,28874.07
"2017-02-10",504.91,4435.42,11666.97,1221.22,18146.12,29593.74
"2017-02-13",511.64,4459.83,11774.43,1234.06,18383.81,29716.24
"2017-02-14",512.22,4478.98,11771.81,1235.43,18377.71,29380.02
"2017-02-15",515.62,4501.99,11793.93,1240.96,18703.17,29683.91
"2017-02-16",516.27,4498.56,11757.24,1236.23,18737.19,29545.78
"2017-02-17",NA,4506.2,11757.02,1235.4,18567.13,NA
"2017-02-20",517.5,4506.2,11827.62,1236.73,18720.09,29398.49
"2017-02-21",516.49,4533.46,11967.49,1246.79,18653.92,29597.56
"2017-02-22",515.55,4528.97,11998.59,1246.77,18885.14,29595.16
"2017-02-23",517.07,4531.39,11947.83,1244.79,18856.38,29582.32
"2017-02-24",517.07,4539.25,11804.03,1233.64,18672.02,29465.89
"2017-02-27",514.9,4544.51,11822.67,1235.58,18514.65,29196.85
"2017-02-28",514.61,4532.93,11834.41,1239.43,18455.72,29214.45
"2017-03-01",522.35,4595.73,12067.19,1265.79,18437.82,29633.97
"2017-03-02",515.62,4569.17,12059.57,1263.73,18364.18,29895.66
"2017-03-03",514.46,4571.6,12027.36,1270.71,18180.63,29749.53
"2017-03-06",516.42,4556.72,11958.4,1264.76,18228.36,29611.96
"2017-03-07",513.3,4543.75,11966.14,1263.89,18333.35,29558.49
"2017-03-08",511.86,4534.68,11967.31,1265.57,18424.07,29420.78
"2017-03-09",514.39,4538.36,NA,1273.35,18093.38,29519.41
"2017-03-10",513.52,4553.28,11963.18,1275.73,18045.56,29956.47
"2017-03-13",512.22,4556.44,11990.03,1275.44,18385.36,30001
"2017-03-14",NA,4541.26,11988.79,1269.45,18486.67,29963.95
"2017-03-15",514.82,4579.44,12009.87,1273.14,18410.67,29915.45
"2017-03-16",517.3,4572.16,12083.18,1284.58,18865.23,29934.95
"2017-03-17",515.26,4566.17,12095.24,1287.74,18842.03,29830.2
"2017-03-20",514.46,NA,12052.9,1284.48,18968.3,29830.2
"2017-03-21",506.97,4500.98,11962.13,1281.54,19076.14,29729.79
"2017-03-22",506.68,4509.65,11904.12,1278.21,NA,29096.53
"2017-03-23",506.9,4504.92,12039.68,1289.97,18795.31,29163.66
"2017-03-24",507.77,4501.11,12064.27,1286.97,18778.04,29434.46
"2017-03-27",501.67,4496.53,NA,1284.63,18570.53,29011.46
"2017-03-28",502.61,4529.17,12149.42,1295.07,18684.99,NA
"2017-03-29",499.2,4535.01,12203,1298.88,18705.81,29570.37
"2017-03-30",504.43,4548.46,12256.43,1303.03,18559.2,29333.07
"2017-03-31",NA,4538.21,12312.87,1310.27,18412.19,29096.37
"2017-04-03",500.94,4530.98,12257.2,1300.27,18485.39,29210.19
"2017-04-04",498.9,4534.25,12282.34,1303.53,18485.39,28944.02
"2017-04-05",502.25,4520.86,12217.54,1300.13,18576.43,29022.53
"2017-04-06",502.54,4530.93,12230.89,1306.49,18417.08,28615.98
"2017-04-07",503.19,4527.2,12225.06,1308.83,18412.41,28719.95
"2017-04-10",504.21,4530.57,12200.52,NA,18376.55,28924.99
"2017-04-11",501.59,4524.71,12139.35,1299.18,18219.18,NA
"2017-04-12",499.27,4507.76,12154.7,1298.61,18295.04,28547.59
"2017-04-13",495.12,4477.07,12109,1291.03,18287.94,28354.06
"2017-04-14",495.12,4477.07,12109,1291.03,18287.94,28213.71
"2017-04-17",502.18,4515.65,12109,1291.03,18287.94,28243.92
"2017-04-18",502.32,4502.66,12000.44,1277.44,17999.72,28341.37
"2017-04-19",502.83,4495.56,12016.45,1282.03,17892.55,28362.31
"2017-04-20",509.74,4529.65,12027.32,1289.17,18022.39,28359.68
"2017-04-21",508.21,4515.9,12048.57,1289.26,18011.36,28652.44
"2017-04-24",512.14,4564.93,12454.98,1341.22,18114.6,29045.02
"2017-04-25",512.72,4592.74,12467.04,1343.84,18409.32,29358.08
"2017-04-26",505.52,4590.56,12472.8,1342.17,18490.97,29681.37
"2017-04-27",499.2,4593.57,12443.79,1337.8,18389.91,29623.58
"2017-04-28",500.65,4584.82,12438.01,1337.11,18315.79,29538.81
"2017-05-01",497.52,4592.78,12438.01,1337.11,18315.79,29713.89
"2017-05-02",496.94,4598.24,12507.9,1346.98,18232.87,29921.9
"2017-05-03",492.94,4593.32,12527.84,1350.01,18232.87,29921.9
"2017-05-04",494.03,4596.24,12647.78,1367.95,18079.46,29921.9
"2017-05-05",NA,4615.09,12716.89,1381.54,17789.56,29921.9
"2017-05-08",487.27,4615.73,12694.55,1375.91,17890.21,30614.33
"2017-05-09",485.24,4611.21,12749.12,NA,18152.89,30533.41
"2017-05-10",485.24,4618.19,12757.46,1378.2,18329.29,30621.26
"2017-05-11",488.51,4609.69,12711.06,1370.94,18383.43,30715.83
"2017-05-12",491.05,4602.96,12770.41,1377.08,18432.6,30596.35
"2017-05-15",492.65,4625.51,12807.04,1381.39,18733.21,30574.73
"2017-05-16",489.75,4623.26,12804.53,1383.83,18703.35,30651.62
"2017-05-17",485.09,4540.58,12631.61,1362.33,18620.95,30490.14
"2017-05-18",485.17,4557.41,12590.06,1353.74,18420.48,30088.5
"2017-05-19",NA,4588.35,12638.69,1363.38,18413.38,30145.28
"2017-05-22",493.67,4612.12,12619.46,1360.83,18605.14,30279.95
"2017-05-23",493.82,4620.7,12659.15,1367.87,18642.73,30179.93
"2017-05-24",491.93,NA,12642.87,1365.22,18634.81,30379.51
"2017-05-25",495.71,4653.59,12621.72,1364.44,18958.94,30487.45
"2017-05-26",491.27,4655.65,NA,1362.33,18982.78,30293.12
"2017-05-29",491.27,4655.65,12628.95,1362.3,19053.95,30286.55
"2017-05-30",490.11,4650.76,12598.68,1357.24,19053.95,30279.29
"2017-05-31",491.78,4649.34,12615.06,1355.72,19040.99,30237.31
"2017-06-01",493.38,4685.11,12664.92,1361.53,19075.29,30559.62
"2017-06-02",490.69,4702.56,12822.94,1371,19158.9,31047.79
"2017-06-05",NA,4697,12822.94,1367.17,19038.97,31037.85
"2017-06-06",496.21,4683.96,12690.12,1357.48,19077.72,30744.07
"2017-06-07",505.96,4692.29,12672.49,NA,19087.08,30751.33
"2017-06-08",510.39,4693.67,12713.58,1361.18,19170.89,NA
"2017-06-09",NA,4689.79,12815.72,1369.66,19066.96,30795.4
"2017-06-12",511.77,4685.54,12690.44,1354.38,18875.57,30634.32
"2017-06-13",519.7,4707.88,12764.98,1359.7,18963.62,30619.19
"2017-06-14",519.26,4703.53,12805.95,1356.11,18950.34,30595.75
"2017-06-15",NA,4693.86,12691.81,1347.82,18647.96,30516.78
"2017-06-16",520.06,4695.23,12752.73,1354.86,18717.78,30688.26
"2017-06-19",519.92,4734.48,12888.95,1368.68,18962.75,30879.82
"2017-06-20",513.56,4702.82,12814.79,1361.44,18876.42,31130.12
"2017-06-21",509.83,4700.5,12774.26,1359.03,18741.38,30992.25
"2017-06-22",508.15,4698.4,12794,1359.57,18880.35,30949.08
"2017-06-23",510.56,4705.73,12733.41,1354.95,18929.85,30983.68
"2017-06-26",513.78,4707.27,NA,1361.86,19135.57,31016.6
"2017-06-27",516.56,4669.27,12671.02,1352.9,19081.15,31127.84
"2017-06-28",523.5,4711.33,12647.27,1351.9,18930.77,NA
"2017-06-29",522.84,NA,12416.19,1327.29,19061.48,31165.62
"2017-06-30",522.47,4678.36,12325.12,1316.02,18939.43,30884.9
"2017-07-03",523.64,NA,12475.31,1335.12,19123.82,30919.39
"2017-07-04",523.64,4689.61,12437.13,1330.69,NA,30883.24
"2017-07-05",523.86,4697.34,12453.68,1330.87,19120.77,30959.21
"2017-07-06",520.79,4655.02,12381.25,1324.62,19153.38,30824.21
"2017-07-07",523.5,4684.88,12388.68,NA,18978.45,30724.05
"2017-07-10",521.38,4689.25,12445.92,1330.74,18943.47,30958.21
"2017-07-11",520.36,4685.64,12437.02,1325.54,19346.44,31134.73
"2017-07-12",521.31,4720.28,NA,1344.96,19534.35,NA
"2017-07-13",522.84,4729.25,12641.33,NA,19831.65,30987.23
"2017-07-14",519.33,4751.43,12631.72,1349.06,19925.69,31016.6
"2017-07-17",522.47,4751.33,NA,1345.39,20028.05,31016.6
"2017-07-18",524.01,4754.27,12430.39,1330.97,19976.22,30833.22
"2017-07-19",524.81,4780.25,12452.05,1339.24,20171.7,30865.52
"2017-07-20",526.35,4779.84,12447.25,1338.94,20146.26,31056.27
"2017-07-21",531.61,4778.07,12240.06,1320.66,20035.38,30987.14
"2017-07-24",530.88,4773.1,12208.95,1321.61,20106.58,30795.85
"2017-07-25",531.61,4787.04,NA,1329.4,20035.57,30764.29
"2017-07-26",544.11,4788.41,12305.11,1336.16,20129,30910.69
"2017-07-27",543.23,4784.26,12212.04,NA,20178.61,30958.31
"2017-07-28",543.52,4778.02,12162.7,1327.18,19988.85,30773.61
"2017-07-31",543.52,4774.56,NA,1320.15,20122.21,30720.17
"2017-08-01",546.52,4786.27,12251.29,1330.88,20486.99,30813.62
"2017-08-02",545.72,4789.54,12181.48,1324.5,20545.13,NA
"2017-08-03",548.78,4779.99,NA,1327.52,20446.23,30880.76
"2017-08-04",548.93,4789.11,12297.72,1343.77,20447.86,30762.27
"2017-08-07",548.2,4797.13,12257.17,NA,20543.27,30921.94
"2017-08-08",549.95,4786.12,12292.05,1346.92,20590.43,30829.62
"2017-08-09",557.26,4784.94,12154,1328.84,20372.63,30433.3
"2017-08-10",554.85,4717.4,12014.3,1315.47,20037.38,30419.62
"2017-08-11",551.78,4723.73,12014.06,1305.05,19648.56,30419.62
"2017-08-14",561.28,4771.43,12165.12,1322.03,19898.09,30122.76
"2017-08-15",562.74,4770.15,12177.04,1326.34,19955.26,30456.12
"2017-08-16",563.62,4778.28,12263.86,1335.02,20103.7,30419.07
"2017-08-17",557.48,4704.73,12203.46,1326.36,20073.1,30377.98
"2017-08-18",547.47,4696.22,12165.19,1320.26,19872.84,30019.94
"2017-08-21",550.25,4701.82,NA,1311.63,NA,29900.79
"2017-08-22",558.65,4748.73,12229.34,1323.92,20358.38,29886.47
"2017-08-23",NA,4732.76,12174.3,1317.42,20358.38,29964.79
"2017-08-24",547.69,4723.03,12180.83,1319.76,20536.92,29840.1
"2017-08-25",553.61,4731.46,12167.94,1317.39,20978.03,29992.49
"2017-08-28",552.73,4733.97,12123.47,1310.68,21077.83,29988.31
